day,original_day,date,demand,price,revenue,dow,month,year,snap,event_name,event_type,is_event,is_weekend
1112,1113,2014-02-14,0,1.44,0.0,4,2,2014,False,ValentinesDay,Cultural,True,False
1113,1114,2014-02-15,0,1.44,0.0,5,2,2014,False,,,False,True
1114,1115,2014-02-16,0,1.44,0.0,6,2,2014,False,,,False,True
1115,1116,2014-02-17,0,1.44,0.0,0,2,2014,False,PresidentsDay,National,True,False
1116,1117,2014-02-18,0,1.44,0.0,1,2,2014,False,,,False,False
1117,1118,2014-02-19,0,1.44,0.0,2,2,2014,False,,,False,False
1118,1119,2014-02-20,0,1.44,0.0,3,2,2014,False,,,False,False
1119,1120,2014-02-21,0,1.44,0.0,4,2,2014,False,,,False,False
1120,1121,2014-02-22,0,1.44,0.0,5,2,2014,False,,,False,True
1121,1122,2014-02-23,0,1.44,0.0,6,2,2014,False,,,False,True
1122,1123,2014-02-24,0,1.44,0.0,0,2,2014,False,,,False,False
1123,1124,2014-02-25,0,1.44,0.0,1,2,2014,False,,,False,False
1124,1125,2014-02-26,0,1.44,0.0,2,2,2014,False,,,False,False
1125,1126,2014-02-27,0,1.44,0.0,3,2,2014,False,,,False,False
1126,1127,2014-02-28,0,1.44,0.0,4,2,2014,False,,,False,False
1127,1128,2014-03-01,0,1.44,0.0,5,3,2014,True,,,False,True
1128,1129,2014-03-02,0,1.44,0.0,6,3,2014,True,,,False,True
1129,1130,2014-03-03,0,1.44,0.0,0,3,2014,True,,,False,False
1130,1131,2014-03-04,0,1.44,0.0,1,3,2014,True,,,False,False
1131,1132,2014-03-05,0,1.44,0.0,2,3,2014,True,LentStart,Religious,True,False
1132,1133,2014-03-06,0,1.44,0.0,3,3,2014,True,,,False,False
1133,1134,2014-03-07,0,1.44,0.0,4,3,2014,True,,,False,False
1134,1135,2014-03-08,0,1.44,0.0,5,3,2014,True,,,False,True
1135,1136,2014-03-09,129,1.44,185.76,6,3,2014,True,,,False,True
1136,1137,2014-03-10,65,1.44,93.6,0,3,2014,True,,,False,False
1137,1138,2014-03-11,52,1.44,74.88,1,3,2014,False,,,False,False
1138,1139,2014-03-12,70,1.44,100.8,2,3,2014,False,LentWeek2,Religious,True,False
1139,1140,2014-03-13,51,1.44,73.44,3,3,2014,False,,,False,False
1140,1141,2014-03-14,63,1.44,90.72,4,3,2014,False,,,False,False
1141,1142,2014-03-15,85,1.44,122.39999999999999,5,3,2014,False,,,False,True
1142,1143,2014-03-16,69,1.44,99.36,6,3,2014,False,Purim End,Religious,True,True
1143,1144,2014-03-17,64,1.44,92.16,0,3,2014,False,StPatricksDay,Cultural,True,False
1144,1145,2014-03-18,30,1.44,43.199999999999996,1,3,2014,False,,,False,False
1145,1146,2014-03-19,67,1.44,96.47999999999999,2,3,2014,False,,,False,False
1146,1147,2014-03-20,49,1.44,70.56,3,3,2014,False,,,False,False
1147,1148,2014-03-21,82,1.44,118.08,4,3,2014,False,,,False,False
1148,1149,2014-03-22,79,1.44,113.75999999999999,5,3,2014,False,,,False,True
1149,1150,2014-03-23,63,1.44,90.72,6,3,2014,False,,,False,True
1150,1151,2014-03-24,68,1.44,97.92,0,3,2014,False,,,False,False
1151,1152,2014-03-25,44,1.44,63.36,1,3,2014,False,,,False,False
1152,1153,2014-03-26,26,1.44,37.44,2,3,2014,False,,,False,False
1153,1154,2014-03-27,42,1.44,60.48,3,3,2014,False,,,False,False
1154,1155,2014-03-28,43,1.44,61.919999999999995,4,3,2014,False,,,False,False
1155,1156,2014-03-29,72,1.44,103.67999999999999,5,3,2014,False,,,False,True
1156,1157,2014-03-30,79,1.44,113.75999999999999,6,3,2014,False,,,False,True
1157,1158,2014-03-31,43,1.44,61.919999999999995,0,3,2014,False,,,False,False
1158,1159,2014-04-01,36,1.44,51.839999999999996,1,4,2014,True,,,False,False
1159,1160,2014-04-02,37,1.44,53.28,2,4,2014,True,,,False,False
1160,1161,2014-04-03,47,1.44,67.67999999999999,3,4,2014,True,,,False,False
1161,1162,2014-04-04,97,1.44,139.68,4,4,2014,True,,,False,False
1162,1163,2014-04-05,108,1.44,155.51999999999998,5,4,2014,True,,,False,True
1163,1164,2014-04-06,87,1.44,125.28,6,4,2014,True,,,False,True
1164,1165,2014-04-07,55,1.44,79.2,0,4,2014,True,,,False,False
1165,1166,2014-04-08,64,1.44,92.16,1,4,2014,True,,,False,False
1166,1167,2014-04-09,36,1.44,51.839999999999996,2,4,2014,True,,,False,False
1167,1168,2014-04-10,47,1.44,67.67999999999999,3,4,2014,True,,,False,False
1168,1169,2014-04-11,101,1.44,145.44,4,4,2014,False,,,False,False
1169,1170,2014-04-12,104,1.44,149.76,5,4,2014,False,,,False,True
1170,1171,2014-04-13,65,1.44,93.6,6,4,2014,False,,,False,True
1171,1172,2014-04-14,70,1.44,100.8,0,4,2014,False,,,False,False
1172,1173,2014-04-15,47,1.44,67.67999999999999,1,4,2014,False,,,False,False
1173,1174,2014-04-16,87,1.44,125.28,2,4,2014,False,,,False,False
1174,1175,2014-04-17,68,1.44,97.92,3,4,2014,False,,,False,False
1175,1176,2014-04-18,70,1.44,100.8,4,4,2014,False,,,False,False
1176,1177,2014-04-19,131,1.44,188.64,5,4,2014,False,,,False,True
1177,1178,2014-04-20,165,1.44,237.6,6,4,2014,False,Easter,Cultural,True,True
1178,1179,2014-04-21,30,1.44,43.199999999999996,0,4,2014,False,,,False,False
1179,1180,2014-04-22,72,1.44,103.67999999999999,1,4,2014,False,Pesach End,Religious,True,False
1180,1181,2014-04-23,24,1.44,34.56,2,4,2014,False,,,False,False
1181,1182,2014-04-24,59,1.44,84.96,3,4,2014,False,,,False,False
1182,1183,2014-04-25,130,1.44,187.2,4,4,2014,False,,,False,False
1183,1184,2014-04-26,93,1.44,133.92,5,4,2014,False,,,False,True
1184,1185,2014-04-27,85,1.44,122.39999999999999,6,4,2014,False,,,False,True
1185,1186,2014-04-28,49,1.44,70.56,0,4,2014,False,,,False,False
1186,1187,2014-04-29,65,1.44,93.6,1,4,2014,False,,,False,False
1187,1188,2014-04-30,59,1.44,84.96,2,4,2014,False,,,False,False
1188,1189,2014-05-01,64,1.44,92.16,3,5,2014,True,,,False,False
1189,1190,2014-05-02,99,1.44,142.56,4,5,2014,True,,,False,False
1190,1191,2014-05-03,88,1.44,126.72,5,5,2014,True,,,False,True
1191,1192,2014-05-04,99,1.44,142.56,6,5,2014,True,,,False,True
1192,1193,2014-05-05,60,1.44,86.39999999999999,0,5,2014,True,Cinco De Mayo,Cultural,True,False
1193,1194,2014-05-06,49,1.44,70.56,1,5,2014,True,,,False,False
1194,1195,2014-05-07,33,1.44,47.519999999999996,2,5,2014,True,,,False,False
1195,1196,2014-05-08,71,1.44,102.24,3,5,2014,True,,,False,False
1196,1197,2014-05-09,77,1.44,110.88,4,5,2014,True,,,False,False
1197,1198,2014-05-10,78,1.44,112.32,5,5,2014,True,,,False,True
1198,1199,2014-05-11,118,1.44,169.92,6,5,2014,False,Mother's day,Cultural,True,True
1199,1200,2014-05-12,54,1.44,77.75999999999999,0,5,2014,False,,,False,False
1200,1201,2014-05-13,0,1.44,0.0,1,5,2014,False,,,False,False
1201,1202,2014-05-14,0,1.44,0.0,2,5,2014,False,,,False,False
1202,1203,2014-05-15,0,1.44,0.0,3,5,2014,False,,,False,False
1203,1204,2014-05-16,0,1.44,0.0,4,5,2014,False,,,False,False
1204,1205,2014-05-17,0,1.44,0.0,5,5,2014,False,,,False,True
1205,1206,2014-05-18,0,1.44,0.0,6,5,2014,False,,,False,True
1206,1207,2014-05-19,0,1.44,0.0,0,5,2014,False,,,False,False
1207,1208,2014-05-20,0,1.44,0.0,1,5,2014,False,,,False,False
1208,1209,2014-05-21,0,1.44,0.0,2,5,2014,False,,,False,False
1209,1210,2014-05-22,0,1.44,0.0,3,5,2014,False,,,False,False
1210,1211,2014-05-23,0,1.44,0.0,4,5,2014,False,,,False,False
1211,1212,2014-05-24,0,1.44,0.0,5,5,2014,False,,,False,True
1212,1213,2014-05-25,0,1.44,0.0,6,5,2014,False,,,False,True
1213,1214,2014-05-26,0,1.44,0.0,0,5,2014,False,MemorialDay,National,True,False
1214,1215,2014-05-27,0,1.44,0.0,1,5,2014,False,,,False,False
1215,1216,2014-05-28,0,1.44,0.0,2,5,2014,False,,,False,False
1216,1217,2014-05-29,0,1.44,0.0,3,5,2014,False,,,False,False
1217,1218,2014-05-30,0,1.44,0.0,4,5,2014,False,,,False,False
1218,1219,2014-05-31,0,1.44,0.0,5,5,2014,False,,,False,True
1219,1220,2014-06-01,0,1.44,0.0,6,6,2014,True,,,False,True
1220,1221,2014-06-02,0,1.44,0.0,0,6,2014,True,,,False,False
1221,1222,2014-06-03,0,1.44,0.0,1,6,2014,True,,,False,False
1222,1223,2014-06-04,0,1.44,0.0,2,6,2014,True,,,False,False
1223,1224,2014-06-05,0,1.44,0.0,3,6,2014,True,NBAFinalsStart,Sporting,True,False
1224,1225,2014-06-06,0,1.44,0.0,4,6,2014,True,,,False,False
1225,1226,2014-06-07,0,1.44,0.0,5,6,2014,True,,,False,True
1226,1227,2014-06-08,0,1.44,0.0,6,6,2014,True,,,False,True
1227,1228,2014-06-09,0,1.44,0.0,0,6,2014,True,,,False,False
1228,1229,2014-06-10,0,1.44,0.0,1,6,2014,True,,,False,False
1229,1230,2014-06-11,60,1.44,86.39999999999999,2,6,2014,False,,,False,False
1230,1231,2014-06-12,81,1.44,116.64,3,6,2014,False,,,False,False
1231,1232,2014-06-13,100,1.44,144.0,4,6,2014,False,,,False,False
1232,1233,2014-06-14,94,1.44,135.35999999999999,5,6,2014,False,,,False,True
1233,1234,2014-06-15,114,1.44,164.16,6,6,2014,False,NBAFinalsEnd,Sporting,True,True
1234,1235,2014-06-16,49,1.44,70.56,0,6,2014,False,,,False,False
1235,1236,2014-06-17,20,1.44,28.799999999999997,1,6,2014,False,,,False,False
1236,1237,2014-06-18,59,1.44,84.96,2,6,2014,False,,,False,False
1237,1238,2014-06-19,62,1.44,89.28,3,6,2014,False,,,False,False
1238,1239,2014-06-20,139,1.44,200.16,4,6,2014,False,,,False,False
1239,1240,2014-06-21,101,1.44,145.44,5,6,2014,False,,,False,True
1240,1241,2014-06-22,115,1.44,165.6,6,6,2014,False,,,False,True
1241,1242,2014-06-23,34,1.44,48.96,0,6,2014,False,,,False,False
1242,1243,2014-06-24,71,1.44,102.24,1,6,2014,False,,,False,False
1243,1244,2014-06-25,96,1.44,138.24,2,6,2014,False,,,False,False
1244,1245,2014-06-26,74,1.44,106.56,3,6,2014,False,,,False,False
1245,1246,2014-06-27,96,1.44,138.24,4,6,2014,False,,,False,False
1246,1247,2014-06-28,86,1.44,123.83999999999999,5,6,2014,False,,,False,True
1247,1248,2014-06-29,124,1.44,178.56,6,6,2014,False,Ramadan starts,Religious,True,True
1248,1249,2014-06-30,55,1.44,79.2,0,6,2014,False,,,False,False
1249,1250,2014-07-01,41,1.44,59.04,1,7,2014,True,,,False,False
1250,1251,2014-07-02,76,1.44,109.44,2,7,2014,True,,,False,False
1251,1252,2014-07-03,112,1.44,161.28,3,7,2014,True,,,False,False
1252,1253,2014-07-04,153,1.44,220.32,4,7,2014,True,IndependenceDay,National,True,False
1253,1254,2014-07-05,74,1.44,106.56,5,7,2014,True,,,False,True
1254,1255,2014-07-06,96,1.44,138.24,6,7,2014,True,,,False,True
1255,1256,2014-07-07,108,1.44,155.51999999999998,0,7,2014,True,,,False,False
1256,1257,2014-07-08,42,1.44,60.48,1,7,2014,True,,,False,False
1257,1258,2014-07-09,65,1.44,93.6,2,7,2014,True,,,False,False
1258,1259,2014-07-10,64,1.44,92.16,3,7,2014,True,,,False,False
1259,1260,2014-07-11,109,1.44,156.96,4,7,2014,False,,,False,False
1260,1261,2014-07-12,101,1.44,145.44,5,7,2014,False,,,False,True
1261,1262,2014-07-13,96,1.44,138.24,6,7,2014,False,,,False,True
1262,1263,2014-07-14,73,1.44,105.11999999999999,0,7,2014,False,,,False,False
1263,1264,2014-07-15,92,1.44,132.48,1,7,2014,False,,,False,False
1264,1265,2014-07-16,61,1.44,87.84,2,7,2014,False,,,False,False
1265,1266,2014-07-17,84,1.44,120.96,3,7,2014,False,,,False,False
1266,1267,2014-07-18,137,1.44,197.28,4,7,2014,False,,,False,False
1267,1268,2014-07-19,89,1.44,128.16,5,7,2014,False,,,False,True
1268,1269,2014-07-20,95,1.44,136.79999999999998,6,7,2014,False,,,False,True
1269,1270,2014-07-21,31,1.44,44.64,0,7,2014,False,,,False,False
1270,1271,2014-07-22,40,1.44,57.599999999999994,1,7,2014,False,,,False,False
1271,1272,2014-07-23,57,1.44,82.08,2,7,2014,False,,,False,False
1272,1273,2014-07-24,63,1.44,90.72,3,7,2014,False,,,False,False
1273,1274,2014-07-25,110,1.44,158.4,4,7,2014,False,,,False,False
1274,1275,2014-07-26,57,1.44,82.08,5,7,2014,False,,,False,True
1275,1276,2014-07-27,97,1.44,139.68,6,7,2014,False,,,False,True
1276,1277,2014-07-28,37,1.44,53.28,0,7,2014,False,,,False,False
1277,1278,2014-07-29,71,1.44,102.24,1,7,2014,False,Eid al-Fitr,Religious,True,False
1278,1279,2014-07-30,42,1.44,60.48,2,7,2014,False,,,False,False
1279,1280,2014-07-31,45,1.44,64.8,3,7,2014,False,,,False,False
1280,1281,2014-08-01,70,1.44,100.8,4,8,2014,True,,,False,False
1281,1282,2014-08-02,82,1.44,118.08,5,8,2014,True,,,False,True
1282,1283,2014-08-03,100,1.44,144.0,6,8,2014,True,,,False,True
1283,1284,2014-08-04,65,1.44,93.6,0,8,2014,True,,,False,False
1284,1285,2014-08-05,51,1.44,73.44,1,8,2014,True,,,False,False
1285,1286,2014-08-06,52,1.44,74.88,2,8,2014,True,,,False,False
1286,1287,2014-08-07,67,1.44,96.47999999999999,3,8,2014,True,,,False,False
1287,1288,2014-08-08,83,1.44,119.52,4,8,2014,True,,,False,False
1288,1289,2014-08-09,104,1.44,149.76,5,8,2014,True,,,False,True
1289,1290,2014-08-10,77,1.44,110.88,6,8,2014,True,,,False,True
1290,1291,2014-08-11,25,1.44,36.0,0,8,2014,False,,,False,False
1291,1292,2014-08-12,37,1.44,53.28,1,8,2014,False,,,False,False
1292,1293,2014-08-13,61,1.44,87.84,2,8,2014,False,,,False,False
1293,1294,2014-08-14,47,1.44,67.67999999999999,3,8,2014,False,,,False,False
1294,1295,2014-08-15,117,1.44,168.48,4,8,2014,False,,,False,False
1295,1296,2014-08-16,75,1.44,108.0,5,8,2014,False,,,False,True
1296,1297,2014-08-17,77,1.44,110.88,6,8,2014,False,,,False,True
1297,1298,2014-08-18,66,1.44,95.03999999999999,0,8,2014,False,,,False,False
1298,1299,2014-08-19,74,1.44,106.56,1,8,2014,False,,,False,False
1299,1300,2014-08-20,50,1.44,72.0,2,8,2014,False,,,False,False
1300,1301,2014-08-21,74,1.44,106.56,3,8,2014,False,,,False,False
1301,1302,2014-08-22,79,1.44,113.75999999999999,4,8,2014,False,,,False,False
1302,1303,2014-08-23,93,1.44,133.92,5,8,2014,False,,,False,True
1303,1304,2014-08-24,112,1.44,161.28,6,8,2014,False,,,False,True
1304,1305,2014-08-25,70,1.44,100.8,0,8,2014,False,,,False,False
1305,1306,2014-08-26,46,1.44,66.24,1,8,2014,False,,,False,False
1306,1307,2014-08-27,47,1.44,67.67999999999999,2,8,2014,False,,,False,False
1307,1308,2014-08-28,59,1.44,84.96,3,8,2014,False,,,False,False
1308,1309,2014-08-29,134,1.44,192.95999999999998,4,8,2014,False,,,False,False
1309,1310,2014-08-30,98,1.44,141.12,5,8,2014,False,,,False,True
1310,1311,2014-08-31,91,1.44,131.04,6,8,2014,False,,,False,True
1311,1312,2014-09-01,84,1.44,120.96,0,9,2014,True,LaborDay,National,True,False
1312,1313,2014-09-02,50,1.44,72.0,1,9,2014,True,,,False,False
1313,1314,2014-09-03,52,1.44,74.88,2,9,2014,True,,,False,False
1314,1315,2014-09-04,51,1.44,73.44,3,9,2014,True,,,False,False
1315,1316,2014-09-05,83,1.44,119.52,4,9,2014,True,,,False,False
1316,1317,2014-09-06,99,1.44,142.56,5,9,2014,True,,,False,True
1317,1318,2014-09-07,88,1.44,126.72,6,9,2014,True,,,False,True
1318,1319,2014-09-08,102,1.44,146.88,0,9,2014,True,,,False,False
1319,1320,2014-09-09,49,1.44,70.56,1,9,2014,True,,,False,False
1320,1321,2014-09-10,52,1.44,74.88,2,9,2014,True,,,False,False
1321,1322,2014-09-11,111,1.44,159.84,3,9,2014,False,,,False,False
1322,1323,2014-09-12,92,1.44,132.48,4,9,2014,False,,,False,False
1323,1324,2014-09-13,112,1.44,161.28,5,9,2014,False,,,False,True
1324,1325,2014-09-14,95,1.44,136.79999999999998,6,9,2014,False,,,False,True
1325,1326,2014-09-15,52,1.44,74.88,0,9,2014,False,,,False,False
1326,1327,2014-09-16,114,1.44,164.16,1,9,2014,False,,,False,False
1327,1328,2014-09-17,80,1.44,115.19999999999999,2,9,2014,False,,,False,False
1328,1329,2014-09-18,55,1.44,79.2,3,9,2014,False,,,False,False
1329,1330,2014-09-19,86,1.44,123.83999999999999,4,9,2014,False,,,False,False
1330,1331,2014-09-20,138,1.44,198.72,5,9,2014,False,,,False,True
1331,1332,2014-09-21,108,1.44,155.51999999999998,6,9,2014,False,,,False,True
1332,1333,2014-09-22,92,1.44,132.48,0,9,2014,False,,,False,False
1333,1334,2014-09-23,79,1.44,113.75999999999999,1,9,2014,False,,,False,False
1334,1335,2014-09-24,87,1.44,125.28,2,9,2014,False,,,False,False
1335,1336,2014-09-25,71,1.44,102.24,3,9,2014,False,,,False,False
1336,1337,2014-09-26,123,1.44,177.12,4,9,2014,False,,,False,False
1337,1338,2014-09-27,114,1.44,164.16,5,9,2014,False,,,False,True
1338,1339,2014-09-28,97,1.44,139.68,6,9,2014,False,,,False,True
1339,1340,2014-09-29,62,1.44,89.28,0,9,2014,False,,,False,False
1340,1341,2014-09-30,93,1.44,133.92,1,9,2014,False,,,False,False
1341,1342,2014-10-01,57,1.44,82.08,2,10,2014,True,,,False,False
1342,1343,2014-10-02,64,1.44,92.16,3,10,2014,True,,,False,False
1343,1344,2014-10-03,115,1.44,165.6,4,10,2014,True,,,False,False
1344,1345,2014-10-04,126,1.44,181.44,5,10,2014,True,EidAlAdha,Religious,True,True
1345,1346,2014-10-05,115,1.44,165.6,6,10,2014,True,,,False,True
1346,1347,2014-10-06,171,1.44,246.23999999999998,0,10,2014,True,,,False,False
1347,1348,2014-10-07,62,1.44,89.28,1,10,2014,True,,,False,False
1348,1349,2014-10-08,56,1.44,80.64,2,10,2014,True,,,False,False
1349,1350,2014-10-09,116,1.44,167.04,3,10,2014,True,,,False,False
1350,1351,2014-10-10,119,1.44,171.35999999999999,4,10,2014,True,,,False,False
1351,1352,2014-10-11,179,1.44,257.76,5,10,2014,False,,,False,True
1352,1353,2014-10-12,118,1.44,169.92,6,10,2014,False,,,False,True
1353,1354,2014-10-13,88,1.44,126.72,0,10,2014,False,ColumbusDay,National,True,False
1354,1355,2014-10-14,69,1.44,99.36,1,10,2014,False,,,False,False
1355,1356,2014-10-15,65,1.44,93.6,2,10,2014,False,,,False,False
1356,1357,2014-10-16,41,1.44,59.04,3,10,2014,False,,,False,False
1357,1358,2014-10-17,0,1.44,0.0,4,10,2014,False,,,False,False
1358,1359,2014-10-18,126,1.48,186.48,5,10,2014,False,,,False,True
1359,1360,2014-10-19,134,1.48,198.32,6,10,2014,False,,,False,True
1360,1361,2014-10-20,72,1.48,106.56,0,10,2014,False,,,False,False
1361,1362,2014-10-21,66,1.48,97.67999999999999,1,10,2014,False,,,False,False
1362,1363,2014-10-22,85,1.48,125.8,2,10,2014,False,,,False,False
1363,1364,2014-10-23,57,1.48,84.36,3,10,2014,False,,,False,False
1364,1365,2014-10-24,114,1.48,168.72,4,10,2014,False,,,False,False
1365,1366,2014-10-25,122,1.48,180.56,5,10,2014,False,,,False,True
1366,1367,2014-10-26,129,1.48,190.92,6,10,2014,False,,,False,True
1367,1368,2014-10-27,106,1.48,156.88,0,10,2014,False,,,False,False
1368,1369,2014-10-28,72,1.48,106.56,1,10,2014,False,,,False,False
1369,1370,2014-10-29,61,1.48,90.28,2,10,2014,False,,,False,False
1370,1371,2014-10-30,70,1.48,103.6,3,10,2014,False,,,False,False
1371,1372,2014-10-31,122,1.48,180.56,4,10,2014,False,Halloween,Cultural,True,False
1372,1373,2014-11-01,127,1.48,187.96,5,11,2014,True,,,False,True
1373,1374,2014-11-02,109,1.48,161.32,6,11,2014,True,,,False,True
1374,1375,2014-11-03,92,1.48,136.16,0,11,2014,True,,,False,False
1375,1376,2014-11-04,85,1.48,125.8,1,11,2014,True,,,False,False
1376,1377,2014-11-05,45,1.48,66.6,2,11,2014,True,,,False,False
1377,1378,2014-11-06,72,1.48,106.56,3,11,2014,True,,,False,False
1378,1379,2014-11-07,56,1.48,82.88,4,11,2014,True,,,False,False
1379,1380,2014-11-08,103,1.48,152.44,5,11,2014,True,,,False,True
1380,1381,2014-11-09,89,1.48,131.72,6,11,2014,True,,,False,True
1381,1382,2014-11-10,57,1.48,84.36,0,11,2014,True,,,False,False
1382,1383,2014-11-11,74,1.48,109.52,1,11,2014,False,VeteransDay,National,True,False
1383,1384,2014-11-12,46,1.48,68.08,2,11,2014,False,,,False,False
1384,1385,2014-11-13,46,1.48,68.08,3,11,2014,False,,,False,False
1385,1386,2014-11-14,93,1.48,137.64,4,11,2014,False,,,False,False
1386,1387,2014-11-15,85,1.48,125.8,5,11,2014,False,,,False,True
1387,1388,2014-11-16,69,1.48,102.12,6,11,2014,False,,,False,True
1388,1389,2014-11-17,53,1.48,78.44,0,11,2014,False,,,False,False
1389,1390,2014-11-18,57,1.48,84.36,1,11,2014,False,,,False,False
1390,1391,2014-11-19,47,1.48,69.56,2,11,2014,False,,,False,False
1391,1392,2014-11-20,70,1.48,103.6,3,11,2014,False,,,False,False
1392,1393,2014-11-21,79,1.48,116.92,4,11,2014,False,,,False,False
1393,1394,2014-11-22,94,1.48,139.12,5,11,2014,False,,,False,True
1394,1395,2014-11-23,79,1.48,116.92,6,11,2014,False,,,False,True
1395,1396,2014-11-24,64,1.48,94.72,0,11,2014,False,,,False,False
1396,1397,2014-11-25,89,1.48,131.72,1,11,2014,False,,,False,False
1397,1398,2014-11-26,187,1.48,276.76,2,11,2014,False,,,False,False
1398,1399,2014-11-27,100,1.48,148.0,3,11,2014,False,Thanksgiving,National,True,False
1399,1400,2014-11-28,65,1.48,96.2,4,11,2014,False,,,False,False
1400,1401,2014-11-29,114,1.48,168.72,5,11,2014,False,,,False,True
1401,1402,2014-11-30,198,1.48,293.04,6,11,2014,False,,,False,True
1402,1403,2014-12-01,0,1.48,0.0,0,12,2014,True,,,False,False
1403,1404,2014-12-02,0,1.48,0.0,1,12,2014,True,,,False,False
1404,1405,2014-12-03,0,1.48,0.0,2,12,2014,True,,,False,False
1405,1406,2014-12-04,0,1.48,0.0,3,12,2014,True,,,False,False
1406,1407,2014-12-05,0,1.48,0.0,4,12,2014,True,,,False,False
1407,1408,2014-12-06,0,1.48,0.0,5,12,2014,True,,,False,True
1408,1409,2014-12-07,0,1.48,0.0,6,12,2014,True,,,False,True
1409,1410,2014-12-08,0,1.48,0.0,0,12,2014,True,,,False,False
1410,1411,2014-12-09,0,1.48,0.0,1,12,2014,True,,,False,False
1411,1412,2014-12-10,0,1.48,0.0,2,12,2014,True,,,False,False
1412,1413,2014-12-11,0,1.48,0.0,3,12,2014,False,,,False,False
1413,1414,2014-12-12,0,1.48,0.0,4,12,2014,False,,,False,False
1414,1415,2014-12-13,0,1.48,0.0,5,12,2014,False,,,False,True
1415,1416,2014-12-14,0,1.48,0.0,6,12,2014,False,,,False,True
1416,1417,2014-12-15,0,1.48,0.0,0,12,2014,False,,,False,False
1417,1418,2014-12-16,0,1.48,0.0,1,12,2014,False,,,False,False
1418,1419,2014-12-17,0,1.48,0.0,2,12,2014,False,,,False,False
1419,1420,2014-12-18,0,1.48,0.0,3,12,2014,False,,,False,False
1420,1421,2014-12-19,0,1.48,0.0,4,12,2014,False,,,False,False
1421,1422,2014-12-20,0,1.48,0.0,5,12,2014,False,,,False,True
1422,1423,2014-12-21,0,1.48,0.0,6,12,2014,False,,,False,True
1423,1424,2014-12-22,0,1.48,0.0,0,12,2014,False,,,False,False
1424,1425,2014-12-23,0,1.48,0.0,1,12,2014,False,,,False,False
1425,1426,2014-12-24,0,1.48,0.0,2,12,2014,False,Chanukah End,Religious,True,False
1426,1427,2014-12-25,0,1.48,0.0,3,12,2014,False,Christmas,National,True,False
1427,1428,2014-12-26,0,1.48,0.0,4,12,2014,False,,,False,False
1428,1429,2014-12-27,0,1.48,0.0,5,12,2014,False,,,False,True
1429,1430,2014-12-28,0,1.48,0.0,6,12,2014,False,,,False,True
1430,1431,2014-12-29,0,1.48,0.0,0,12,2014,False,,,False,False
1431,1432,2014-12-30,0,1.48,0.0,1,12,2014,False,,,False,False
1432,1433,2014-12-31,0,1.48,0.0,2,12,2014,False,,,False,False
1433,1434,2015-01-01,0,1.48,0.0,3,1,2015,True,NewYear,National,True,False
1434,1435,2015-01-02,0,1.48,0.0,4,1,2015,True,,,False,False
1435,1436,2015-01-03,0,1.48,0.0,5,1,2015,True,,,False,True
1436,1437,2015-01-04,114,1.48,168.72,6,1,2015,True,,,False,True
1437,1438,2015-01-05,53,1.48,78.44,0,1,2015,True,,,False,False
1438,1439,2015-01-06,63,1.48,93.24,1,1,2015,True,,,False,False
1439,1440,2015-01-07,55,1.48,81.4,2,1,2015,True,OrthodoxChristmas,Religious,True,False
1440,1441,2015-01-08,53,1.48,78.44,3,1,2015,True,,,False,False
1441,1442,2015-01-09,77,1.48,113.96,4,1,2015,True,,,False,False
1442,1443,2015-01-10,134,1.48,198.32,5,1,2015,True,,,False,True
1443,1444,2015-01-11,70,1.48,103.6,6,1,2015,False,,,False,True
1444,1445,2015-01-12,51,1.48,75.48,0,1,2015,False,,,False,False
1445,1446,2015-01-13,39,1.48,57.72,1,1,2015,False,,,False,False
1446,1447,2015-01-14,60,1.48,88.8,2,1,2015,False,,,False,False
1447,1448,2015-01-15,77,1.48,113.96,3,1,2015,False,,,False,False
1448,1449,2015-01-16,73,1.48,108.03999999999999,4,1,2015,False,,,False,False
1449,1450,2015-01-17,104,1.48,153.92,5,1,2015,False,,,False,True
1450,1451,2015-01-18,107,1.48,158.35999999999999,6,1,2015,False,,,False,True
1451,1452,2015-01-19,68,1.48,100.64,0,1,2015,False,MartinLutherKingDay,National,True,False
1452,1453,2015-01-20,68,1.48,100.64,1,1,2015,False,,,False,False
1453,1454,2015-01-21,44,1.48,65.12,2,1,2015,False,,,False,False
1454,1455,2015-01-22,45,1.48,66.6,3,1,2015,False,,,False,False
1455,1456,2015-01-23,90,1.48,133.2,4,1,2015,False,,,False,False
1456,1457,2015-01-24,132,1.48,195.35999999999999,5,1,2015,False,,,False,True
1457,1458,2015-01-25,103,1.48,152.44,6,1,2015,False,,,False,True
1458,1459,2015-01-26,79,1.48,116.92,0,1,2015,False,,,False,False
1459,1460,2015-01-27,58,1.48,85.84,1,1,2015,False,,,False,False
1460,1461,2015-01-28,57,1.48,84.36,2,1,2015,False,,,False,False
1461,1462,2015-01-29,81,1.48,119.88,3,1,2015,False,,,False,False
1462,1463,2015-01-30,90,1.48,133.2,4,1,2015,False,,,False,False
1463,1464,2015-01-31,186,1.48,275.28,5,1,2015,False,,,False,True
1464,1465,2015-02-01,143,1.48,211.64,6,2,2015,True,SuperBowl,Sporting,True,True
1465,1466,2015-02-02,65,1.48,96.2,0,2,2015,True,,,False,False
1466,1467,2015-02-03,44,1.48,65.12,1,2,2015,True,,,False,False
